timestamp,weekday,power_true_zone_W,oat,zone_clsp
2023-06-01 00:00:00,3,47.57957311692308,68.11538461538461,74.65384615384616
2023-06-01 00:05:00,3,177.462569,78.0,74.0
2023-06-01 00:10:00,3,405.6547619,76.0,74.0
2023-06-01 00:15:00,3,420.3373016,76.0,74.0
2023-06-01 00:20:00,3,437.0039683,75.0,74.0
2023-06-01 00:25:00,3,453.6706349,75.0,74.0
2023-06-01 00:30:00,3,463.0723443,75.0,74.0
2023-06-01 00:35:00,3,465.9658628,74.0,74.0
2023-06-01 00:40:00,3,458.4872304,74.0,74.0
2023-06-01 00:45:00,3,450.153897,73.0,74.0
2023-06-01 00:50:00,3,441.6031724,73.0,74.0
2023-06-01 00:55:00,3,424.9365057,73.0,74.0
2023-06-01 01:00:00,3,408.2698391,72.0,74.0
2023-06-01 01:05:00,3,388.77579145000004,71.5,74.0
2023-06-01 01:10:00,3,369.2817438,71.0,74.0
2023-06-01 01:15:00,3,337.9325375,71.0,74.0
2023-06-01 01:20:00,3,304.5992041,71.0,74.0
2023-06-01 01:25:00,3,271.2658708,71.0,74.0
2023-06-01 01:30:00,3,245.1974947,70.0,74.0
2023-06-01 01:35:00,3,225.6373096,70.0,74.0
2023-06-01 01:40:00,3,216.4492754,70.0,74.0
2023-06-01 01:45:00,3,208.115942,70.0,74.0
2023-06-01 01:50:00,3,200.0,69.0,74.0
2023-06-01 01:55:00,3,200.0,69.0,74.0
2023-06-01 02:00:00,3,200.0,69.0,74.0
2023-06-01 02:05:00,3,200.0,69.0,74.0
2023-06-01 02:10:00,3,200.0,69.0,74.0
2023-06-01 02:15:00,3,200.0,68.0,74.0
2023-06-01 02:20:00,3,200.0,68.0,74.0
2023-06-01 02:25:00,3,200.0,68.0,74.0
2023-06-01 02:30:00,3,200.0,68.0,74.0
2023-06-01 02:35:00,3,200.0,68.0,74.0
2023-06-01 02:40:00,3,200.0,68.0,74.0
2023-06-01 02:45:00,3,200.0,68.0,74.0
2023-06-01 02:50:00,3,200.0,67.0,74.0
2023-06-01 02:55:00,3,200.0,67.5,74.0
2023-06-01 03:00:00,3,200.0,68.0,74.0
2023-06-01 03:05:00,3,200.0,68.0,74.0
2023-06-01 03:10:00,3,200.0,68.0,74.0
2023-06-01 03:15:00,3,200.0,68.0,74.0
2023-06-01 03:20:00,3,200.0,68.0,74.0
2023-06-01 03:25:00,3,200.0,68.0,74.0
2023-06-01 03:30:00,3,200.0,67.0,74.0
2023-06-01 03:35:00,3,200.0,67.0,74.0
2023-06-01 03:40:00,3,200.0,67.0,74.0
2023-06-01 03:45:00,3,200.0,67.0,74.0
2023-06-01 03:50:00,3,200.0,66.0,74.0
2023-06-01 03:55:00,3,200.0,66.0,74.0
2023-06-01 04:00:00,3,200.0,65.5,74.0
2023-06-01 04:05:00,3,200.0,65.25,74.0
2023-06-01 04:10:00,3,200.0,65.0,74.0
2023-06-01 04:15:00,3,200.0,65.0,74.0
2023-06-01 04:20:00,3,200.0,65.0,74.0
2023-06-01 04:25:00,3,200.0,65.0,74.0
2023-06-01 04:30:00,3,200.0,65.0,74.0
2023-06-01 04:35:00,3,200.0,64.0,74.0
2023-06-01 04:40:00,3,200.0,64.0,74.0
2023-06-01 04:45:00,3,200.0,64.0,74.0
2023-06-01 04:50:00,3,200.0,64.0,74.0
2023-06-01 04:55:00,3,200.0,64.0,74.0
2023-06-01 05:00:00,3,188.8528139,64.0,74.0
2023-06-01 05:05:00,3,172.1861472,64.0,76.0
2023-06-01 05:10:00,3,155.5194805,64.0,76.0
2023-06-01 05:15:00,3,138.8528139,65.0,76.0
2023-06-01 05:20:00,3,122.1861472,65.0,76.0
2023-06-01 05:25:00,3,105.5194805,65.0,76.0
2023-06-01 05:30:00,3,88.85281385,65.0,76.0
2023-06-01 05:35:00,3,72.18614719,65.0,76.0
2023-06-01 05:40:00,3,55.51948052,65.0,76.0
2023-06-01 05:45:00,3,38.85281385,65.0,76.0
2023-06-01 05:50:00,3,22.18614719,65.0,76.0
2023-06-01 05:55:00,3,5.519480519,65.0,76.0
2023-06-01 06:00:00,3,5.519480519,64.0,76.0
2023-06-01 06:05:00,3,11.278233253621622,64.5,76.0
2023-06-01 06:10:00,3,17.03698598824324,65.0,76.0
2023-06-01 06:15:00,3,22.79573872286486,64.0,76.0
2023-06-01 06:20:00,3,28.554491457486485,64.0,76.0
2023-06-01 06:25:00,3,34.3132441921081,64.0,76.0
2023-06-01 06:30:00,3,40.071996926729724,64.0,76.0
2023-06-01 06:35:00,3,45.83074966135134,64.0,76.0
2023-06-01 06:40:00,3,51.589502395972964,64.0,76.0
2023-06-01 06:45:00,3,57.34825513059459,64.0,76.0
2023-06-01 06:50:00,3,63.107007865216204,64.0,76.0
2023-06-01 06:55:00,3,68.86576059983783,64.0,76.0
2023-06-01 07:00:00,3,74.62451333445945,64.0,76.0
2023-06-01 07:05:00,3,80.38326606908107,63.5,76.0
2023-06-01 07:10:00,3,86.14201880370268,63.0,76.0
2023-06-01 07:15:00,3,91.9007715383243,63.0,76.0
2023-06-01 07:20:00,3,97.65952427294593,63.0,76.0
2023-06-01 07:25:00,3,103.41827700756755,64.0,76.0
2023-06-01 07:30:00,3,109.17702974218918,63.0,76.0
2023-06-01 07:35:00,3,114.93578247681079,63.0,76.0
2023-06-01 07:40:00,3,120.69453521143241,64.0,76.0
2023-06-01 07:45:00,3,126.45328794605403,64.0,76.0
2023-06-01 07:50:00,3,132.21204068067567,63.0,76.0
2023-06-01 07:55:00,3,137.9707934152973,63.0,76.0
2023-06-01 08:00:00,3,143.72954614991892,63.0,76.0
2023-06-01 08:05:00,3,149.48829888454054,63.0,76.0
2023-06-01 08:10:00,3,155.24705161916216,63.0,76.0
2023-06-01 08:15:00,3,161.00580435378376,63.0,76.0
2023-06-01 08:20:00,3,166.76455708840538,63.0,76.0
2023-06-01 08:25:00,3,172.523309823027,63.0,76.0
2023-06-01 08:30:00,3,178.28206255764863,63.0,76.0
2023-06-01 08:35:00,3,184.04081529227025,63.0,76.0
2023-06-01 08:40:00,3,189.79956802689188,63.0,76.0
2023-06-01 08:45:00,3,195.5583207615135,63.0,76.0
2023-06-01 08:50:00,3,201.31707349613512,62.0,76.0
2023-06-01 08:55:00,3,207.07582623075675,63.0,76.0
2023-06-01 09:00:00,3,212.83457896537837,62.5,76.0
2023-06-01 09:05:00,3,218.5933317,55.0,76.0
2023-06-01 09:10:00,3,218.5933317,62.0,76.0
2023-06-01 09:15:00,3,218.5933317,62.0,76.0
2023-06-01 09:20:00,3,218.5933317,62.0,76.0
2023-06-01 09:25:00,3,218.5933317,62.0,76.0
2023-06-01 09:30:00,3,218.5933317,62.0,76.0
2023-06-01 09:35:00,3,218.5933317,62.0,76.0
2023-06-01 09:40:00,3,218.5933317,62.0,76.0
2023-06-01 09:45:00,3,218.5933317,62.0,76.0
2023-06-01 09:50:00,3,218.5933317,62.0,76.0
2023-06-01 09:55:00,3,218.5933317,62.0,76.0
2023-06-01 10:00:00,3,218.5933317,62.5,76.0
2023-06-01 10:05:00,3,67.72882375,62.0,76.5
2023-06-01 10:10:00,3,44.77793436875,59.375,75.25
2023-06-01 10:15:00,3,44.77793436875,63.0,76.0
2023-06-01 10:20:00,3,70.79004296363637,58.90909090909091,75.36363636363636
2023-06-01 10:25:00,3,70.79004296363637,63.0,76.0
2023-06-01 10:30:00,3,70.79004296363637,63.0,76.0
2023-06-01 10:35:00,3,70.79004296363637,63.0,76.0
2023-06-01 10:40:00,3,70.79004296363637,63.0,76.0
2023-06-01 10:45:00,3,70.79004296363637,64.0,76.0
2023-06-01 10:50:00,3,70.79004296363637,64.0,76.0
2023-06-01 10:55:00,3,70.79004296363637,64.5,76.0
2023-06-01 11:00:00,3,70.79004296363637,65.0,77.0
2023-06-01 11:05:00,3,194.5975164,59.0,77.0
2023-06-01 11:10:00,3,194.5975164,65.0,77.0
2023-06-01 11:15:00,3,194.5975164,65.0,77.0
2023-06-01 11:20:00,3,194.5975164,66.0,77.0
2023-06-01 11:25:00,3,194.5975164,66.0,77.0
2023-06-01 11:30:00,3,194.5975164,66.0,77.0
2023-06-01 11:35:00,3,22.47256650583334,61.333333333333336,76.0
2023-06-01 11:40:00,3,22.47256650583334,67.0,77.0
2023-06-01 11:45:00,3,22.47256650583334,67.0,77.0
2023-06-01 11:50:00,3,22.47256650583334,67.0,77.0
2023-06-01 11:55:00,3,22.47256650583334,67.0,77.0
2023-06-01 12:00:00,3,22.47256650583334,68.0,77.0
2023-06-01 12:05:00,3,23.010563533008135,68.0,77.0
2023-06-01 12:10:00,3,23.54856056018293,68.0,77.0
2023-06-01 12:15:00,3,24.086557587357728,68.0,77.0
2023-06-01 12:20:00,3,24.624554614532524,68.0,77.0
2023-06-01 12:25:00,3,25.16255164170732,69.0,77.0
2023-06-01 12:30:00,3,25.700548668882117,69.0,77.0
2023-06-01 12:35:00,3,26.238545696056917,69.0,77.0
2023-06-01 12:40:00,3,26.776542723231714,70.0,77.0
2023-06-01 12:45:00,3,27.31453975040651,70.0,77.0
2023-06-01 12:50:00,3,27.852536777581307,70.0,77.0
2023-06-01 12:55:00,3,28.390533804756103,71.0,77.0
2023-06-01 13:00:00,3,28.9285308319309,71.0,76.5
2023-06-01 13:05:00,3,29.466527859105696,71.5,76.25
2023-06-01 13:10:00,3,30.004524886280493,72.0,76.0
2023-06-01 13:15:00,3,30.54252191345529,72.0,76.0
2023-06-01 13:20:00,3,31.080518940630085,72.0,76.0
2023-06-01 13:25:00,3,31.618515967804882,73.0,76.0
2023-06-01 13:30:00,3,32.15651299497968,73.0,76.0
2023-06-01 13:35:00,3,32.694510022154475,73.0,76.0
2023-06-01 13:40:00,3,33.23250704932927,73.0,76.0
2023-06-01 13:45:00,3,33.77050407650407,73.0,76.0
2023-06-01 13:50:00,3,34.308501103678864,74.0,76.0
2023-06-01 13:55:00,3,34.84649813085366,74.0,76.0
2023-06-01 14:00:00,3,35.38449515802846,74.5,76.0
2023-06-01 14:05:00,3,35.922492185203254,74.75,76.0
2023-06-01 14:10:00,3,36.46048921237805,75.0,76.0
2023-06-01 14:15:00,3,36.99848623955285,75.0,76.0
2023-06-01 14:20:00,3,37.53648326672764,76.0,76.0
2023-06-01 14:25:00,3,38.07448029390244,76.0,76.0
2023-06-01 14:30:00,3,38.612477321077236,76.0,76.0
2023-06-01 14:35:00,3,39.15047434825203,76.0,76.0
2023-06-01 14:40:00,3,39.68847137542683,77.0,76.0
2023-06-01 14:45:00,3,40.226468402601625,77.0,76.0
2023-06-01 14:50:00,3,40.76446542977642,78.0,76.0
2023-06-01 14:55:00,3,41.30246245695122,78.0,76.0
2023-06-01 15:00:00,3,41.840459484126015,79.0,76.0
2023-06-01 15:05:00,3,42.37845651130081,79.0,76.0
2023-06-01 15:10:00,3,42.91645353847561,79.0,76.0
2023-06-01 15:15:00,3,43.454450565650404,79.0,76.0
2023-06-01 15:20:00,3,43.9924475928252,80.0,76.0
2023-06-01 15:25:00,3,44.530444620000004,68.2,76.0
2023-06-01 15:30:00,3,44.530444620000004,80.0,76.0
2023-06-01 15:35:00,3,44.530444620000004,80.0,76.0
2023-06-01 15:40:00,3,44.530444620000004,81.0,76.0
2023-06-01 15:45:00,3,44.530444620000004,81.0,76.0
2023-06-01 15:50:00,3,44.530444620000004,81.0,76.0
2023-06-01 15:55:00,3,44.530444620000004,82.0,76.0
2023-06-01 16:00:00,3,44.530444620000004,82.0,76.0
2023-06-01 16:05:00,3,45.30011997805556,82.0,76.0
2023-06-01 16:10:00,3,46.06979533611111,82.0,76.0
2023-06-01 16:15:00,3,46.83947069416667,83.0,76.0
2023-06-01 16:20:00,3,47.60914605222223,83.0,76.0
2023-06-01 16:25:00,3,48.37882141027778,68.36363636363636,76.54545454545455
2023-06-01 16:30:00,3,49.14849676833334,83.0,76.0
2023-06-01 16:35:00,3,49.918172126388896,83.0,76.0
2023-06-01 16:40:00,3,50.68784748444445,83.0,76.0
2023-06-01 16:45:00,3,51.457522842500005,84.0,76.0
2023-06-01 16:50:00,3,52.227198200555556,84.0,76.0
2023-06-01 16:55:00,3,52.996873558611114,84.0,76.0
2023-06-01 17:00:00,3,53.76654891666667,84.5,76.0
2023-06-01 17:05:00,3,54.53622427472222,84.75,76.0
2023-06-01 17:10:00,3,55.30589963277778,85.0,76.0
2023-06-01 17:15:00,3,56.07557499083333,85.0,76.0
2023-06-01 17:20:00,3,56.84525034888889,85.0,76.0
2023-06-01 17:25:00,3,57.61492570694445,85.0,76.0
2023-06-01 17:30:00,3,58.384601065,85.0,76.0
2023-06-01 17:35:00,3,59.154276423055556,85.0,76.0
2023-06-01 17:40:00,3,59.923951781111114,85.0,76.0
2023-06-01 17:45:00,3,60.693627139166665,85.0,76.0
2023-06-01 17:50:00,3,61.46330249722222,84.0,76.0
2023-06-01 17:55:00,3,62.23297785527778,84.0,76.0
2023-06-01 18:00:00,3,63.00265321333333,85.0,76.0
2023-06-01 18:05:00,3,63.77232857138889,85.0,76.0
2023-06-01 18:10:00,3,64.54200392944445,85.0,76.0
2023-06-01 18:15:00,3,65.3116792875,85.0,76.0
2023-06-01 18:20:00,3,66.08135464555556,85.0,76.0
2023-06-01 18:25:00,3,66.85103000361111,85.0,76.0
2023-06-01 18:30:00,3,67.62070536166667,85.0,76.0
2023-06-01 18:35:00,3,68.39038071972223,85.0,76.0
2023-06-01 18:40:00,3,69.16005607777778,85.0,76.0
2023-06-01 18:45:00,3,69.92973143583333,85.0,76.0
2023-06-01 18:50:00,3,70.6994067938889,85.0,76.0
2023-06-01 18:55:00,3,71.46908215194445,85.0,76.0
2023-06-01 19:00:00,3,72.23875751,71.1,77.3
2023-06-01 19:05:00,3,70.85965415285715,78.55,76.65
2023-06-01 19:10:00,3,69.48055079571428,86.0,76.0
2023-06-01 19:15:00,3,68.10144743857143,86.0,76.0
2023-06-01 19:20:00,3,66.72234408142857,86.0,76.0
2023-06-01 19:25:00,3,65.34324072428572,86.0,76.0
2023-06-01 19:30:00,3,63.964137367142854,86.0,76.0
2023-06-01 19:35:00,3,62.58503401,86.0,76.0
2023-06-01 19:40:00,3,108.0395795,86.0,76.0
2023-06-01 19:45:00,3,153.4941249,85.0,76.0
2023-06-01 19:50:00,3,203.8112497,85.0,76.0
2023-06-01 19:55:00,3,125.27516627,84.5,74.5
2023-06-01 20:00:00,3,46.739082839999995,69.9,75.3
2023-06-01 20:05:00,3,272.6983123,84.0,76.0
2023-06-01 20:10:00,3,272.6983123,84.0,76.0
2023-06-01 20:15:00,3,272.6983123,85.0,76.0
2023-06-01 20:20:00,3,272.6983123,85.0,76.0
2023-06-01 20:25:00,3,272.6983123,85.0,76.0
2023-06-01 20:30:00,3,272.6983123,85.0,76.0
2023-06-01 20:35:00,3,215.3286978,85.0,76.0
2023-06-01 20:40:00,3,229.9727107,85.0,76.0
2023-06-01 20:45:00,3,283.3543532,84.0,76.0
2023-06-01 20:50:00,3,337.2303222,83.0,76.0
2023-06-01 20:55:00,3,284.2511636,83.0,76.0
2023-06-01 21:00:00,3,261.4599989,83.0,76.0
2023-06-01 21:05:00,3,261.4599989,83.0,76.0
2023-06-01 21:10:00,3,261.4599989,83.0,76.0
2023-06-01 21:15:00,3,277.4856399,83.0,76.0
2023-06-01 21:20:00,3,369.1523066,83.0,76.0
2023-06-01 21:25:00,3,467.5565619,83.0,76.0
2023-06-01 21:30:00,3,512.4283568,84.0,76.0
2023-06-01 21:35:00,3,512.4283568,84.0,76.0
2023-06-01 21:40:00,3,456.1176772,84.0,76.0
2023-06-01 21:45:00,3,361.069368,84.0,76.0
2023-06-01 21:50:00,3,261.069368,83.0,76.0
2023-06-01 21:55:00,3,250.9683579,83.0,76.0
2023-06-01 22:00:00,3,250.9683579,82.0,76.0
2023-06-01 22:05:00,3,280.9750783,82.0,76.0
2023-06-01 22:10:00,3,310.9817987,82.0,76.0
2023-06-01 22:15:00,3,386.6228244,82.0,76.0
2023-06-01 22:20:00,3,386.6228244,82.0,76.0
2023-06-01 22:25:00,3,350.2773926,82.0,76.0
2023-06-01 22:30:00,3,338.7389311,82.0,76.0
2023-06-01 22:35:00,3,372.0722644,82.0,76.0
2023-06-01 22:40:00,3,405.4055977,82.0,76.0
2023-06-01 22:45:00,3,438.7389311,81.0,76.0
2023-06-01 22:50:00,3,472.0722644,81.0,76.0
2023-06-01 22:55:00,3,505.4055977,81.0,76.0
2023-06-01 23:00:00,3,538.7389311,80.0,76.0
2023-06-01 23:05:00,3,542.065544,80.0,76.0
2023-06-01 23:10:00,3,545.3921569,80.0,76.0
2023-06-01 23:15:00,3,457.4291939,80.0,76.0
2023-06-01 23:20:00,3,365.7625272,80.0,76.0
2023-06-01 23:25:00,3,303.7037037,80.0,76.0
2023-06-01 23:30:00,3,270.3703704,80.0,76.0
2023-06-01 23:35:00,3,237.037037,80.0,76.0
2023-06-01 23:40:00,3,203.7037037,80.0,76.0
2023-06-01 23:45:00,3,170.3703704,79.0,76.0
2023-06-01 23:50:00,3,137.037037,79.0,76.0
2023-06-01 23:55:00,3,103.7037037,79.0,76.0
2023-06-02 00:00:00,4,127.462569,78.0,76.0
2023-06-02 00:05:00,4,177.462569,78.0,74.0
2023-06-02 00:10:00,4,228.3129091,78.0,74.0
2023-06-02 00:15:00,4,277.0038414,77.0,74.0
2023-06-02 00:20:00,4,310.3371747,77.0,74.0
2023-06-02 00:25:00,4,343.6705081,76.0,74.0
2023-06-02 00:30:00,4,377.0038414,76.0,74.0
2023-06-02 00:35:00,4,410.3371747,76.0,74.0
2023-06-02 00:40:00,4,439.2723599,75.0,74.0
2023-06-02 00:45:00,4,464.2723599,75.0,74.0
2023-06-02 00:50:00,4,489.2723599,75.0,74.0
2023-06-02 00:55:00,4,514.2723599,75.0,74.0
2023-06-02 01:00:00,4,491.2710704,74.0,74.0
2023-06-02 01:05:00,4,456.00983475,73.5,74.0
2023-06-02 01:10:00,4,420.7485991,73.0,74.0
2023-06-02 01:15:00,4,423.3539631,73.0,74.0
2023-06-02 01:20:00,4,451.5590913,73.0,74.0
2023-06-02 01:25:00,4,495.1865423,73.0,74.0
2023-06-02 01:30:00,4,554.0906519,72.0,74.0
2023-06-02 01:35:00,4,626.6481232,72.0,74.0
2023-06-02 01:40:00,4,705.1404742,72.0,74.0
2023-06-02 01:45:00,4,770.8331149,72.0,74.0
2023-06-02 01:50:00,4,812.3425489,71.0,74.0
2023-06-02 01:55:00,4,831.5408611,71.0,74.0
2023-06-02 02:00:00,4,818.3195172,71.0,74.0
2023-06-02 02:05:00,4,786.4889161,70.5,74.0
2023-06-02 02:10:00,4,754.658315,70.0,74.0
2023-06-02 02:15:00,4,716.3249817,70.0,74.0
2023-06-02 02:20:00,4,671.4531868,70.0,74.0
2023-06-02 02:25:00,4,611.1590692,70.0,74.0
2023-06-02 02:30:00,4,535.5882929,70.0,74.0
2023-06-02 02:35:00,4,446.364155,69.0,74.0
2023-06-02 02:40:00,4,355.6032854,69.0,74.0
2023-06-02 02:45:00,4,281.5773114,69.0,74.0
2023-06-02 02:50:00,4,231.7345441,69.0,74.0
2023-06-02 02:55:00,4,204.2028986,69.0,74.0
2023-06-02 03:00:00,4,200.0,68.0,74.0
2023-06-02 03:05:00,4,200.0,68.0,74.0
2023-06-02 03:10:00,4,200.0,68.0,74.0
2023-06-02 03:15:00,4,200.0,68.0,74.0
2023-06-02 03:20:00,4,200.0,68.0,74.0
2023-06-02 03:25:00,4,200.0,68.0,74.0
2023-06-02 03:30:00,4,200.0,67.0,74.0
2023-06-02 03:35:00,4,200.0,67.0,74.0
2023-06-02 03:40:00,4,200.0,67.0,74.0
2023-06-02 03:45:00,4,200.0,67.0,74.0
2023-06-02 03:50:00,4,200.0,67.0,74.0
2023-06-02 03:55:00,4,200.0,67.0,74.0
2023-06-02 04:00:00,4,200.0,67.0,74.0
2023-06-02 04:05:00,4,200.0,66.5,74.0
2023-06-02 04:10:00,4,200.0,66.0,74.0
2023-06-02 04:15:00,4,200.0,66.0,74.0
2023-06-02 04:20:00,4,200.0,66.0,74.0
2023-06-02 04:25:00,4,200.0,66.0,74.0
2023-06-02 04:30:00,4,200.0,66.0,74.0
2023-06-02 04:35:00,4,200.0,66.0,74.0
2023-06-02 04:40:00,4,200.0,66.0,74.0
2023-06-02 04:45:00,4,200.0,66.0,74.0
2023-06-02 04:50:00,4,192.2839506,66.0,74.0
2023-06-02 04:55:00,4,205.1462695,65.0,74.0
2023-06-02 05:00:00,4,263.4796028,66.0,75.0
2023-06-02 05:05:00,4,172.1861472,64.0,76.0
2023-06-02 05:10:00,4,247.8016367,65.0,76.0
2023-06-02 05:15:00,4,231.13497,66.0,76.0
2023-06-02 05:20:00,4,214.4683034,66.0,76.0
2023-06-02 05:25:00,4,197.8016367,66.0,76.0
2023-06-02 05:30:00,4,181.13497,66.0,76.0
2023-06-02 05:35:00,4,164.4683034,66.0,76.0
2023-06-02 05:40:00,4,147.8016367,66.0,76.0
2023-06-02 05:45:00,4,131.13497,66.0,76.0
2023-06-02 05:50:00,4,122.1843527,66.0,76.0
2023-06-02 05:55:00,4,92.65536723,66.0,76.0
2023-06-02 06:00:00,4,17.65536723,66.0,76.0
2023-06-02 06:05:00,4,23.086123026486487,66.0,76.0
2023-06-02 06:10:00,4,28.51687882297297,66.0,76.0
2023-06-02 06:15:00,4,33.94763461945946,66.0,76.0
2023-06-02 06:20:00,4,39.378390415945944,66.0,76.0
2023-06-02 06:25:00,4,44.80914621243243,66.0,76.0
2023-06-02 06:30:00,4,50.23990200891892,66.0,76.0
2023-06-02 06:35:00,4,55.6706578054054,66.0,76.0
2023-06-02 06:40:00,4,61.10141360189189,66.0,76.0
2023-06-02 06:45:00,4,66.53216939837837,66.0,76.0
2023-06-02 06:50:00,4,71.96292519486487,66.0,76.0
2023-06-02 06:55:00,4,77.39368099135135,66.0,76.0
2023-06-02 07:00:00,4,82.82443678783783,66.0,76.0
2023-06-02 07:05:00,4,88.25519258432432,66.0,76.0
2023-06-02 07:10:00,4,93.6859483808108,66.0,76.0
2023-06-02 07:15:00,4,99.1167041772973,66.0,76.0
2023-06-02 07:20:00,4,104.54745997378377,66.0,76.0
2023-06-02 07:25:00,4,109.97821577027025,66.0,76.0
2023-06-02 07:30:00,4,115.40897156675675,65.0,76.0
2023-06-02 07:35:00,4,120.83972736324323,66.0,76.0
2023-06-02 07:40:00,4,126.27048315972972,66.0,76.0
2023-06-02 07:45:00,4,131.7012389562162,66.0,76.0
2023-06-02 07:50:00,4,137.1319947527027,66.0,76.0
2023-06-02 07:55:00,4,142.5627505491892,66.0,76.0
2023-06-02 08:00:00,4,147.99350634567566,66.0,76.0
2023-06-02 08:05:00,4,153.42426214216215,66.0,76.0
2023-06-02 08:10:00,4,158.85501793864864,66.0,76.0
2023-06-02 08:15:00,4,164.2857737351351,66.0,76.0
2023-06-02 08:20:00,4,169.7165295316216,66.0,76.0
2023-06-02 08:25:00,4,175.1472853281081,66.0,76.0
2023-06-02 08:30:00,4,180.5780411245946,66.0,76.0
2023-06-02 08:35:00,4,186.00879692108106,66.0,76.0
2023-06-02 08:40:00,4,191.43955271756755,66.0,76.0
2023-06-02 08:45:00,4,196.87030851405405,66.0,76.0
2023-06-02 08:50:00,4,202.3010643105405,66.0,76.0
2023-06-02 08:55:00,4,207.731820107027,66.0,76.0
2023-06-02 09:00:00,4,213.1625759035135,66.0,76.0
2023-06-02 09:05:00,4,218.5933317,55.0,76.0
2023-06-02 09:10:00,4,218.5933317,66.0,76.0
2023-06-02 09:15:00,4,218.5933317,65.0,76.0
2023-06-02 09:20:00,4,218.5933317,66.0,76.0
2023-06-02 09:25:00,4,218.5933317,66.0,76.0
2023-06-02 09:30:00,4,218.5933317,65.0,76.0
2023-06-02 09:35:00,4,218.5933317,66.0,76.0
2023-06-02 09:40:00,4,218.5933317,66.0,76.0
2023-06-02 09:45:00,4,218.5933317,65.0,76.0
2023-06-02 09:50:00,4,62.344771854545456,59.63636363636363,75.0909090909091
2023-06-02 09:55:00,4,62.344771854545456,65.0,76.0
2023-06-02 10:00:00,4,62.344771854545456,65.0,76.0
2023-06-02 10:05:00,4,67.72882375,62.0,76.5
2023-06-02 10:10:00,4,67.72882375,65.0,76.0
2023-06-02 10:15:00,4,67.72882375,65.0,76.0
2023-06-02 10:20:00,4,70.79004296363637,58.90909090909091,75.36363636363636
2023-06-02 10:25:00,4,70.79004296363637,65.0,76.0
2023-06-02 10:30:00,4,70.79004296363637,66.0,76.0
2023-06-02 10:35:00,4,70.79004296363637,66.0,76.0
2023-06-02 10:40:00,4,70.79004296363637,66.0,76.0
2023-06-02 10:45:00,4,70.79004296363637,66.0,76.0
2023-06-02 10:50:00,4,75.4162702,60.1,75.3
2023-06-02 10:55:00,4,75.4162702,66.0,76.0
2023-06-02 11:00:00,4,75.4162702,66.0,76.5
2023-06-02 11:05:00,4,194.5975164,59.0,77.0
2023-06-02 11:10:00,4,194.5975164,66.0,77.0
2023-06-02 11:15:00,4,194.5975164,67.0,77.0
2023-06-02 11:20:00,4,194.5975164,67.0,77.0
2023-06-02 11:25:00,4,194.5975164,67.0,77.0
2023-06-02 11:30:00,4,194.5975164,67.0,77.0
2023-06-02 11:35:00,4,194.5975164,68.0,77.0
2023-06-02 11:40:00,4,194.5975164,68.0,77.0
2023-06-02 11:45:00,4,194.5975164,68.0,77.0
2023-06-02 11:50:00,4,194.5975164,68.0,77.0
2023-06-02 11:55:00,4,194.5975164,68.0,77.0
2023-06-02 12:00:00,4,194.5975164,68.0,77.0
2023-06-02 12:05:00,4,192.80190730961039,68.5,77.0
2023-06-02 12:10:00,4,191.00629821922078,69.0,77.0
2023-06-02 12:15:00,4,189.21068912883115,69.0,77.0
2023-06-02 12:20:00,4,187.41508003844154,69.0,77.0
2023-06-02 12:25:00,4,185.61947094805194,70.0,77.0
2023-06-02 12:30:00,4,183.82386185766234,70.0,77.0
2023-06-02 12:35:00,4,182.0282527672727,70.0,77.0
2023-06-02 12:40:00,4,180.2326436768831,70.0,77.0
2023-06-02 12:45:00,4,178.4370345864935,71.0,77.0
2023-06-02 12:50:00,4,176.6414254961039,71.0,77.0
2023-06-02 12:55:00,4,174.8458164057143,71.0,77.0
2023-06-02 13:00:00,4,173.05020731532466,72.0,77.0
2023-06-02 13:05:00,4,171.25459822493505,72.0,77.0
2023-06-02 13:10:00,4,169.45898913454545,72.0,77.0
2023-06-02 13:15:00,4,167.66338004415584,72.0,77.0
2023-06-02 13:20:00,4,165.86777095376624,73.0,77.0
2023-06-02 13:25:00,4,164.0721618633766,73.0,77.0
2023-06-02 13:30:00,4,162.276552772987,74.0,77.0
2023-06-02 13:35:00,4,160.4809436825974,74.0,77.0
2023-06-02 13:40:00,4,158.68533459220777,75.0,77.0
2023-06-02 13:45:00,4,156.8897255018182,75.0,77.0
2023-06-02 13:50:00,4,155.09411641142856,75.0,77.0
2023-06-02 13:55:00,4,153.29850732103895,76.0,77.0
2023-06-02 14:00:00,4,151.50289823064935,76.0,77.0
2023-06-02 14:05:00,4,149.70728914025972,76.5,77.0
2023-06-02 14:10:00,4,147.9116800498701,77.0,77.0
2023-06-02 14:15:00,4,146.1160709594805,77.0,77.0
2023-06-02 14:20:00,4,144.3204618690909,77.0,77.0
2023-06-02 14:25:00,4,142.5248527787013,78.0,77.0
2023-06-02 14:30:00,4,140.72924368831167,78.0,77.0
2023-06-02 14:35:00,4,138.93363459792207,79.0,77.0
2023-06-02 14:40:00,4,137.13802550753246,79.0,77.0
2023-06-02 14:45:00,4,135.34241641714286,79.0,77.0
2023-06-02 14:50:00,4,133.54680732675325,79.0,77.0
2023-06-02 14:55:00,4,131.75119823636362,80.0,77.0
2023-06-02 15:00:00,4,129.95558914597402,80.0,77.0
